plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_totalPPFD	7h_totalPPFD	8h_totalPPFD	9h_totalPPFD	10h_totalPPFD	11h_totalPPFD	12h_totalPPFD	13h_totalPPFD	14h_totalPPFD	15h_totalPPFD	16h_totalPPFD	17h_totalPPFD	18h_totalPPFD	
1	5.00	4.00	0.83	0.00	1.01	6.18	47.12	0.75	6.69	49.03	0.68	5.85	47.16	0.00	0.0000	0.0000	0.4670	169.11	291.45	483.86	739.60	969.81	701.60	367.86	375.89	620.02	737.89	405.13	166.52	95.26	
1	5.00	4.00	0.86	0.00	0.68	5.85	47.16	0.75	6.69	49.03	0.51	6.46	49.06	0.00	0.0000	0.0000	0.3335	215.40	146.79	203.97	1206.97	936.86	609.79	544.46	357.36	608.61	831.07	214.17	129.52	99.13	
1	5.00	4.00	0.90	0.00	0.75	6.69	49.03	0.48	7.21	50.95	0.51	6.46	49.06	0.00	0.0000	0.0000	0.3350	217.85	232.12	243.71	1009.15	934.58	768.25	340.06	424.86	651.21	759.64	203.09	163.34	138.58	
1	5.00	4.00	0.92	0.00	0.51	6.46	49.06	0.48	7.21	50.95	0.37	7.10	50.96	0.00	0.0000	0.0000	0.1556	212.50	185.08	240.47	1421.45	849.67	724.06	260.63	329.65	642.02	816.41	218.61	351.65	205.96	
1	5.00	4.00	0.97	0.00	0.48	7.21	50.95	0.28	7.62	52.48	0.37	7.10	50.96	0.00	0.0000	0.0000	0.1244	237.01	393.64	1105.51	1474.94	976.42	607.90	357.24	607.90	686.17	756.97	328.20	115.78	188.80	
1	5.00	4.00	0.05	0.00	4.22	0.09	24.13	3.87	0.51	26.05	4.03	0.68	26.03	0.00	0.0000	0.0000	0.2336	52.53	110.96	160.19	807.81	189.52	508.96	264.29	241.17	140.87	109.51	87.38	123.29	13.13	
1	5.00	4.00	0.09	0.00	3.87	0.51	26.05	3.61	1.03	27.97	4.03	0.68	26.03	0.00	0.0000	0.0000	0.2350	71.81	98.05	28.95	996.44	780.77	593.01	238.57	152.68	128.96	93.31	130.29	98.05	97.92	
1	5.00	4.00	0.11	0.00	4.03	0.68	26.03	3.61	1.03	27.97	3.83	1.26	27.94	0.00	0.0000	0.0000	0.3203	28.74	35.97	95.60	1001.02	821.97	586.93	180.67	287.93	82.79	125.52	31.87	98.92	38.32	
1	5.00	4.00	0.16	0.00	3.61	1.03	27.97	3.35	1.54	29.88	3.83	1.26	27.94	0.00	0.0000	0.0000	0.3187	48.13	81.33	128.08	1064.46	1010.54	565.59	121.60	277.23	95.08	80.26	96.06	72.29	33.69	
1	5.00	4.00	0.18	0.00	3.83	1.26	27.94	3.35	1.54	29.88	3.63	1.82	29.85	0.00	0.0000	0.0000	0.3966	46.41	101.66	34.31	970.01	816.57	432.10	107.49	245.21	143.27	185.29	128.66	130.71	50.28	
1	5.00	4.00	0.23	0.00	3.35	1.54	29.88	3.09	2.06	31.80	3.63	1.82	29.85	0.00	0.0000	0.0000	0.3983	46.22	97.26	111.04	909.94	837.26	709.48	328.82	173.47	188.74	166.17	51.25	86.78	38.52	
1	5.00	4.00	0.25	0.00	3.63	1.82	29.85	3.09	2.06	31.80	3.41	2.38	31.75	0.00	0.0000	0.0000	0.4537	32.51	145.94	104.98	963.44	815.89	364.04	208.40	177.77	150.30	80.55	89.98	69.83	64.24	
1	5.00	4.00	0.29	0.00	3.09	2.06	31.80	2.83	2.57	33.71	3.41	2.38	31.75	0.00	0.0000	0.0000	0.4539	60.84	771.17	143.62	428.36	613.40	243.04	276.62	265.24	182.31	212.86	112.43	95.19	60.84	
1	5.00	4.00	0.32	0.00	3.41	2.38	31.75	2.83	2.57	33.71	3.19	2.94	33.66	0.00	0.0000	0.0000	0.5191	44.33	702.98	146.30	498.09	434.89	470.68	219.48	323.32	138.66	250.26	104.86	61.03	65.01	
1	5.00	4.00	0.36	0.00	2.83	2.57	33.71	2.57	3.09	35.63	3.19	2.94	33.66	0.00	0.0000	0.0000	0.5202	58.97	392.28	261.14	175.61	605.68	533.44	292.96	243.94	477.59	599.90	191.53	66.43	64.87	
1	5.00	4.00	0.38	0.00	3.19	2.94	33.66	2.57	3.09	35.63	2.97	3.49	35.57	0.00	0.0000	0.0000	0.5687	63.20	249.37	234.05	154.22	754.25	589.10	274.79	240.86	363.61	595.83	206.07	81.02	26.97	
1	5.00	4.00	0.43	0.00	2.57	3.09	35.63	2.31	3.60	37.54	2.97	3.49	35.57	0.00	0.0000	0.0000	0.5671	78.44	260.25	974.72	320.68	860.16	516.56	320.24	268.75	585.49	315.65	657.55	242.80	91.97	
1	5.00	4.00	0.45	0.00	2.97	3.49	35.57	2.31	3.60	37.54	2.73	4.02	37.49	0.00	0.0000	0.0000	0.5978	76.98	357.14	851.79	235.64	789.66	537.15	303.80	316.94	585.12	496.28	544.30	151.95	41.06	
1	5.00	4.00	0.50	0.00	2.31	3.60	37.54	2.05	4.12	39.46	2.73	4.02	37.49	0.00	0.0000	0.0000	0.5978	66.71	833.53	1076.92	823.42	869.95	176.08	387.58	285.18	569.03	184.04	735.50	449.87	53.88	
1	5.00	4.00	0.52	0.00	2.73	4.02	37.49	2.05	4.12	39.46	2.47	4.54	39.40	0.00	0.0000	0.0000	0.5959	64.35	811.15	1040.40	769.52	855.65	161.72	275.24	337.84	574.21	248.63	697.89	378.87	54.05	
1	5.00	4.00	0.56	0.00	2.05	4.12	39.46	1.79	4.63	41.37	2.47	4.54	39.40	0.00	0.0000	0.0000	0.5952	61.85	615.37	1131.37	975.06	856.78	400.04	230.48	432.94	607.79	286.47	712.09	525.78	59.20	
1	5.00	4.00	0.59	0.00	2.47	4.54	39.40	1.79	4.63	41.37	2.20	5.04	41.32	0.00	0.0000	0.0000	0.5827	78.98	599.87	1092.38	1009.90	932.67	549.07	258.48	342.99	537.34	215.30	743.00	503.36	52.65	
1	5.00	4.00	0.63	0.00	1.79	4.63	41.37	1.53	5.15	43.29	2.20	5.04	41.32	0.00	0.0000	0.0000	0.5837	55.18	168.19	1070.07	1090.80	762.85	606.97	354.04	259.06	574.27	604.19	699.91	180.28	60.44	
1	5.00	4.00	0.65	0.00	2.20	5.04	41.32	1.53	5.15	43.29	1.92	5.54	43.24	0.00	0.0000	0.0000	0.5548	63.59	161.85	1148.40	1023.35	649.86	638.61	340.82	286.46	549.59	571.38	786.43	163.72	71.88	
1	5.00	4.00	0.70	0.00	1.53	5.15	43.29	1.27	5.66	45.20	1.92	5.54	43.24	0.00	0.0000	0.0000	0.5521	83.35	140.84	1124.16	1043.00	297.58	572.45	349.98	410.83	560.19	666.69	677.36	114.76	52.79	
1	5.00	4.00	0.72	0.00	1.92	5.54	43.24	1.27	5.66	45.20	1.64	6.04	45.15	0.00	0.0000	0.0000	0.5311	89.53	130.14	1117.54	1188.16	369.05	672.10	323.42	419.80	491.84	804.62	726.64	146.40	77.97	
1	5.00	4.00	0.77	0.00	1.27	5.66	45.20	1.01	6.18	47.12	1.64	6.04	45.15	0.00	0.0000	0.0000	0.5343	77.51	177.86	1074.70	808.13	610.95	665.85	368.88	283.00	571.74	729.17	716.94	172.47	100.47	
1	5.00	4.00	0.79	0.00	1.64	6.04	45.15	1.01	6.18	47.12	1.33	6.51	47.07	0.00	0.0000	0.0000	0.4621	116.17	130.87	1023.42	691.11	882.86	626.18	351.03	302.19	592.43	745.60	786.20	149.56	69.70	
1	5.00	4.00	0.83	0.00	1.01	6.18	47.12	0.75	6.69	49.03	1.33	6.51	47.07	0.00	0.0000	0.0000	0.4610	104.39	252.72	1075.35	412.97	861.78	763.50	335.71	372.44	607.82	796.82	725.62	193.69	96.50	
1	5.00	4.00	0.86	0.00	1.33	6.51	47.07	0.75	6.69	49.03	0.98	6.93	49.00	0.00	0.0000	0.0000	0.3342	107.26	201.28	1039.50	739.52	878.29	540.26	456.80	429.37	584.71	607.12	733.16	172.34	50.48	
1	5.00	4.00	0.90	0.00	0.75	6.69	49.03	0.48	7.21	50.95	0.98	6.93	49.00	0.00	0.0000	0.0000	0.3350	212.21	297.71	542.47	1299.94	758.98	786.83	334.69	344.31	596.45	905.04	338.06	197.74	100.25	
1	5.00	4.00	0.92	0.00	0.98	6.93	49.00	0.48	7.21	50.95	0.60	7.32	50.93	0.00	0.0000	0.0000	0.1631	201.52	232.65	433.84	1450.25	1167.35	517.95	509.88	314.42	972.93	898.00	468.81	317.75	131.93	
1	5.00	4.00	0.97	0.00	0.48	7.21	50.95	0.28	7.62	52.48	0.60	7.32	50.93	0.00	0.0000	0.0000	0.1308	172.46	154.08	679.35	744.46	787.96	713.81	590.32	518.95	652.28	539.81	181.99	286.15	221.33	
1	5.00	6.00	0.10	0.00	3.27	0.53	19.25	3.31	1.06	21.18	3.04	0.44	19.28	0.00	0.0000	0.0000	0.2490	36.96	161.91	95.62	1393.30	106.48	692.91	348.53	77.40	721.53	102.72	81.96	34.70	43.12	
1	5.00	6.00	0.12	0.00	3.04	0.44	19.28	3.31	1.06	21.18	2.98	0.93	21.23	0.00	0.0000	0.0000	0.3593	46.97	96.20	56.81	1219.92	237.56	754.30	220.02	182.42	591.74	186.43	56.81	64.13	34.16	
1	5.00	6.00	0.17	0.00	3.31	1.06	21.18	3.34	1.59	23.11	2.98	0.93	21.23	0.00	0.0000	0.0000	0.3584	34.24	80.36	113.90	1233.09	1040.05	756.14	204.71	129.08	621.58	195.97	584.24	58.42	38.52	
1	5.00	6.00	0.20	0.00	2.98	0.93	21.23	3.34	1.59	23.11	2.94	1.43	23.16	0.00	0.0000	0.0000	0.4321	24.85	93.31	55.11	1216.09	1082.24	712.87	294.71	89.21	601.80	654.56	239.73	118.09	35.50	
1	5.00	6.00	0.25	0.00	3.34	1.59	23.11	3.38	2.12	25.04	2.94	1.43	23.16	0.00	0.0000	0.0000	0.4341	42.40	99.52	534.41	1234.89	960.61	674.10	288.59	115.44	590.33	826.37	129.18	46.44	42.40	
1	5.00	6.00	0.27	0.00	2.94	1.43	23.16	3.38	2.12	25.04	2.92	1.93	25.10	0.00	0.0000	0.0000	0.5019	39.73	74.59	385.66	367.07	1142.29	664.50	123.00	76.80	657.93	856.98	95.97	74.59	36.67	
1	5.00	6.00	0.32	0.00	3.38	2.12	25.04	3.42	2.65	26.97	2.92	1.93	25.10	0.00	0.0000	0.0000	0.5018	39.74	51.66	487.06	419.78	503.18	199.14	69.51	99.88	505.54	842.73	134.28	57.40	33.63	
1	5.00	6.00	0.35	0.00	2.92	1.93	25.10	3.42	2.65	26.97	2.90	2.44	27.04	0.00	0.0000	0.0000	0.5665	24.37	35.59	90.07	19.35	335.13	284.71	197.43	40.83	381.94	645.42	604.17	66.09	21.66	
1	5.00	6.00	0.40	0.00	3.42	2.65	26.97	3.46	3.18	28.89	2.90	2.44	27.04	0.00	0.0000	0.0000	0.5630	32.70	61.39	66.47	51.93	493.48	354.45	137.20	41.09	414.84	602.65	299.42	35.81	29.97	
1	5.00	6.00	0.42	0.00	2.90	2.44	27.04	3.46	3.18	28.89	2.89	2.95	28.97	0.00	0.0000	0.0000	0.6183	32.25	65.21	153.87	82.74	991.81	746.10	233.95	112.22	585.40	695.69	97.08	60.55	29.77	
1	5.00	6.00	0.47	0.00	3.46	3.18	28.89	3.49	3.71	30.82	2.89	2.95	28.97	0.00	0.0000	0.0000	0.6203	37.09	65.00	179.91	88.37	582.56	688.27	81.22	237.57	584.48	857.02	76.78	88.21	37.09	
1	5.00	6.00	0.50	0.00	2.89	2.95	28.97	3.49	3.71	30.82	2.92	3.48	30.90	0.00	0.0000	0.0000	0.6203	44.51	92.86	314.89	88.37	233.38	337.92	99.96	196.47	625.31	862.91	54.84	111.43	44.51	
1	5.00	6.00	0.54	0.00	3.49	3.71	30.82	3.53	4.24	32.75	2.92	3.48	30.90	0.00	0.0000	0.0000	0.6204	39.56	97.01	120.63	205.42	187.37	86.99	165.32	291.06	716.81	904.67	137.08	69.63	51.92	
1	5.00	6.00	0.57	0.00	2.92	3.48	30.90	3.53	4.24	32.75	2.97	4.01	32.83	0.00	0.0000	0.0000	0.6113	47.68	333.85	83.47	175.33	182.99	121.76	205.38	190.62	635.51	888.26	105.73	89.52	45.17	
1	5.00	6.00	0.62	0.00	3.53	4.24	32.75	3.57	4.77	34.68	2.97	4.01	32.83	0.00	0.0000	0.0000	0.6112	62.74	652.69	77.92	224.49	403.60	170.29	435.74	270.21	628.43	856.53	116.88	258.56	47.68	
1	5.00	6.00	0.64	0.00	2.97	4.01	32.83	3.57	4.77	34.68	3.03	4.55	34.75	0.00	0.0000	0.0000	0.5859	28.80	334.91	127.74	106.04	334.58	208.01	352.28	266.71	536.81	893.56	104.51	106.32	42.17	
1	5.00	6.00	0.69	0.00	3.57	4.77	34.68	3.61	5.30	36.61	3.03	4.55	34.75	0.00	0.0000	0.0000	0.5878	52.19	507.79	156.25	684.87	951.64	389.91	243.02	305.17	673.77	637.28	115.74	415.64	66.69	
1	5.00	6.00	0.72	0.00	3.03	4.55	34.75	3.61	5.30	36.61	3.10	5.09	36.67	0.00	0.0000	0.0000	0.5534	66.92	72.87	141.39	404.89	886.22	197.20	254.41	402.95	643.65	755.39	98.36	67.66	44.35	
1	5.00	6.00	0.77	0.00	3.61	5.30	36.61	3.64	5.83	38.54	3.10	5.09	36.67	0.00	0.0000	0.0000	0.5552	56.95	160.80	128.66	1064.92	1074.65	184.78	208.91	293.18	715.45	355.29	177.67	72.62	110.95	
1	5.00	6.00	0.79	0.00	3.10	5.09	36.67	3.64	5.83	38.54	3.21	5.65	38.59	0.00	0.0000	0.0000	0.4688	73.09	141.29	101.58	610.28	696.34	123.34	263.38	311.16	578.94	583.49	108.84	110.58	152.70	
1	5.00	6.00	0.84	0.00	3.64	5.83	38.54	3.68	6.36	40.46	3.21	5.65	38.59	0.00	0.0000	0.0000	0.4669	106.60	92.52	160.28	838.71	217.77	184.16	413.26	328.93	644.91	109.57	123.85	86.35	137.49	
1	5.00	6.00	0.87	0.00	3.21	5.65	38.59	3.68	6.36	40.46	3.39	6.24	40.50	0.00	0.0000	0.0000	0.3167	86.45	100.05	118.17	173.11	47.85	97.39	340.97	238.77	733.03	208.99	193.37	97.48	157.27	
1	5.00	6.00	0.92	0.00	3.68	6.36	40.46	3.72	6.89	42.39	3.39	6.24	40.50	0.00	0.0000	0.0000	0.3167	73.25	757.53	128.90	207.72	107.66	347.35	182.71	497.16	459.02	531.88	139.65	663.32	132.96	
1	5.00	6.00	0.94	0.00	3.39	6.24	40.50	3.72	6.89	42.39	3.62	6.85	42.40	0.00	0.0000	0.0000	0.1077	47.98	862.19	94.75	101.79	70.34	368.89	556.46	261.52	240.68	520.04	126.33	721.29	242.57	
1	5.00	6.00	0.99	0.00	3.72	6.89	42.39	3.74	7.14	43.28	3.62	6.85	42.40	0.00	0.0000	0.0000	0.0500	61.38	994.29	0.00	73.11	227.35	818.55	769.92	563.52	885.67	820.16	204.17	627.90	178.49	
1	5.00	6.00	0.05	0.00	3.35	0.05	17.31	3.27	0.53	19.25	3.50	0.62	19.22	0.00	0.0000	0.0000	0.2482	43.25	116.01	109.62	1324.06	369.53	793.02	194.60	108.70	443.43	926.87	41.11	58.01	36.22	
1	5.00	6.00	0.10	0.00	3.27	0.53	19.25	3.31	1.06	21.18	3.50	0.62	19.22	0.00	0.0000	0.0000	0.2490	43.12	80.96	95.62	1197.72	182.54	646.47	178.42	77.40	424.45	484.00	70.51	104.09	33.83	
1	5.00	6.00	0.12	0.00	3.50	0.62	19.22	3.31	1.06	21.18	3.63	1.19	21.14	0.00	0.0000	0.0000	0.3484	57.24	66.13	97.64	1320.91	119.60	774.44	116.41	44.26	610.20	507.88	539.26	251.61	44.03	
1	5.00	6.00	0.17	0.00	3.31	1.06	21.18	3.34	1.59	23.11	3.63	1.19	21.14	0.00	0.0000	0.0000	0.3480	52.89	115.86	107.53	1149.79	758.16	789.78	359.99	110.78	630.95	193.60	383.77	57.93	35.26	
1	5.00	6.00	0.20	0.00	3.63	1.19	21.14	3.34	1.59	23.11	3.74	1.75	23.06	0.00	0.0000	0.0000	0.4340	24.74	86.28	397.78	1357.80	1010.58	644.95	297.62	62.18	546.88	276.83	313.06	112.82	49.49	
1	5.00	6.00	0.25	0.00	3.34	1.59	23.11	3.38	2.12	25.04	3.74	1.75	23.06	0.00	0.0000	0.0000	0.4341	56.54	26.54	529.10	1035.76	1027.69	665.22	306.44	133.20	642.69	510.46	283.12	79.61	38.87	
1	5.00	6.00	0.27	0.00	3.74	1.75	23.06	3.38	2.12	25.04	3.84	2.31	24.98	0.00	0.0000	0.0000	0.5016	36.70	57.42	247.22	1393.17	1094.98	688.04	134.41	84.54	746.67	607.63	67.82	74.64	21.41	
1	5.00	6.00	0.32	0.00	3.38	2.12	25.04	3.42	2.65	26.97	3.84	2.31	24.98	0.00	0.0000	0.0000	0.5018	24.46	80.36	367.65	1144.39	896.66	433.12	54.07	92.19	452.70	820.88	40.68	320.18	39.74	
1	5.00	6.00	0.35	0.00	3.84	2.31	24.98	3.42	2.65	26.97	3.94	2.86	26.90	0.00	0.0000	0.0000	0.5648	38.02	71.38	96.36	359.25	758.39	394.22	109.78	109.20	473.81	855.67	156.59	179.77	46.17	
1	5.00	6.00	0.40	0.00	3.42	2.65	26.97	3.46	3.18	28.89	3.94	2.86	26.90	0.00	0.0000	0.0000	0.5630	38.15	46.04	90.64	77.90	94.20	61.63	68.84	89.02	482.13	851.33	48.34	61.39	29.97	
1	5.00	6.00	0.42	0.00	3.94	2.86	26.90	3.46	3.18	28.89	4.02	3.41	28.82	0.00	0.0000	0.0000	0.6088	27.72	66.23	83.82	78.04	118.22	69.65	76.39	50.66	655.81	687.26	100.58	47.31	37.79	
1	5.00	6.00	0.47	0.00	3.46	3.18	28.89	3.49	3.71	30.82	4.02	3.41	28.82	0.00	0.0000	0.0000	0.6099	22.63	80.27	50.20	23.97	62.11	157.50	76.25	115.70	497.00	538.91	78.08	56.66	25.15	
1	5.00	6.00	0.50	0.00	4.02	3.41	28.82	3.49	3.71	30.82	4.07	3.95	30.75	0.00	0.0000	0.0000	0.6330	43.62	36.40	37.62	259.07	77.80	164.44	85.72	131.63	582.88	277.65	69.86	68.25	33.93	
1	5.00	6.00	0.54	0.00	3.49	3.71	30.82	3.53	4.24	32.75	4.07	3.95	30.75	0.00	0.0000	0.0000	0.6321	41.25	45.56	64.58	883.36	88.95	103.67	222.71	267.36	578.61	487.93	113.01	91.12	16.99	
1	5.00	6.00	0.57	0.00	4.07	3.95	30.75	3.53	4.24	32.75	4.09	4.47	32.68	0.00	0.0000	0.0000	0.6091	20.15	66.20	117.28	934.76	111.94	132.91	183.63	319.33	626.33	97.30	72.60	61.47	42.81	
1	5.00	6.00	0.62	0.00	3.53	4.24	32.75	3.57	4.77	34.68	4.09	4.47	32.68	0.00	0.0000	0.0000	0.6100	65.04	599.52	172.88	884.18	423.04	490.44	174.06	335.89	667.93	181.69	94.81	188.32	55.32	
1	5.00	6.00	0.64	0.00	4.09	4.47	32.68	3.57	4.77	34.68	4.11	4.99	34.61	0.00	0.0000	0.0000	0.5869	57.78	592.28	92.73	731.51	798.79	690.52	112.25	392.50	637.06	215.08	127.50	192.12	62.72	
1	5.00	6.00	0.69	0.00	3.57	4.77	34.68	3.61	5.30	36.61	4.11	4.99	34.61	0.00	0.0000	0.0000	0.5878	49.58	750.32	115.74	432.92	876.33	807.01	167.89	337.44	611.34	100.15	109.95	690.21	67.85	
1	5.00	6.00	0.72	0.00	4.11	4.99	34.61	3.61	5.30	36.61	4.12	5.51	36.54	0.00	0.0000	0.0000	0.5556	46.94	824.88	122.46	410.59	839.25	662.83	222.26	306.34	527.33	560.32	140.83	679.92	60.74	
1	5.00	6.00	0.77	0.00	3.61	5.30	36.61	3.64	5.83	38.54	4.12	5.51	36.54	0.00	0.0000	0.0000	0.5564	55.90	535.52	116.16	1220.88	935.80	689.51	350.03	448.68	575.23	294.71	146.73	471.55	66.08	
1	5.00	6.00	0.79	0.00	4.12	5.51	36.54	3.64	5.83	38.54	4.08	6.01	38.48	0.00	0.0000	0.0000	0.4796	102.80	495.30	127.68	1298.06	687.39	298.61	333.96	325.83	179.20	776.84	163.15	461.50	39.56	
1	5.00	6.00	0.84	0.00	3.64	5.83	38.54	3.68	6.36	40.46	4.08	6.01	38.48	0.00	0.0000	0.0000	0.4773	135.39	66.37	92.65	1160.58	846.90	260.93	339.32	287.00	328.36	622.40	149.67	114.65	53.79	
1	5.00	6.00	0.87	0.00	4.08	6.01	38.48	3.68	6.36	40.46	3.97	6.48	40.43	0.00	0.0000	0.0000	0.3162	75.15	100.19	311.63	1419.36	418.12	271.94	341.45	376.95	305.83	953.53	150.61	163.94	88.44	
1	5.00	6.00	0.92	0.00	3.68	6.36	40.46	3.72	6.89	42.39	3.97	6.48	40.43	0.00	0.0000	0.0000	0.3155	96.58	364.96	541.65	571.23	264.18	701.15	488.85	264.13	390.63	883.81	172.54	287.01	164.15	
1	5.00	6.00	0.94	0.00	3.97	6.48	40.43	3.72	6.89	42.39	3.82	6.93	42.38	0.00	0.0000	0.0000	0.1082	85.04	628.45	601.30	727.53	175.01	756.12	231.51	545.23	1057.65	937.50	251.46	456.84	142.19	
1	5.00	6.00	0.99	0.00	3.72	6.89	42.39	3.74	7.14	43.28	3.82	6.93	42.38	0.00	0.0000	0.0000	0.0500	0.00	994.29	702.52	73.11	75.78	794.89	387.66	77.12	367.05	1120.58	136.11	685.51	113.34	
1	5.00	-1.00	0.00	0.00	1.17	0.41	-0.15	0.70	0.41	-0.09	6.78	0.13	43.73	0.00	0.0000	0.0000	10.4803	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	5.00	-1.00	0.00	0.00	0.70	0.41	-0.09	6.78	0.13	43.73	6.63	0.13	43.75	0.00	0.0000	0.0000	3.3474	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
1	6.00	1.00	0.02	0.00	3.33	5.77	43.43	3.49	6.05	45.41	3.21	5.84	43.43	0.00	0.0000	0.0000	0.1393	22.02	103.34	48.82	131.13	135.92	110.66	428.17	55.33	313.44	183.58	182.70	801.55	190.56	
1	6.00	1.00	0.05	0.00	3.21	5.84	43.43	3.49	6.05	45.41	3.18	6.23	45.41	0.00	0.0000	0.0000	0.3596	46.93	88.11	75.69	142.29	115.89	874.91	696.10	299.35	409.87	162.62	253.62	813.33	170.75	
1	6.00	1.00	0.09	0.00	3.49	6.05	45.41	3.65	6.33	47.38	3.18	6.23	45.41	0.00	0.0000	0.0000	0.3578	72.88	152.94	142.61	173.63	158.81	561.00	602.79	179.00	503.85	426.56	630.90	884.62	182.66	
1	6.00	1.00	0.11	0.00	3.18	6.23	45.41	3.65	6.33	47.38	3.18	6.60	47.38	0.00	0.0000	0.0000	0.5409	36.86	106.48	132.06	87.82	537.86	1001.92	651.29	236.79	457.12	295.65	350.55	786.28	156.46	
1	6.00	1.00	0.16	0.00	3.65	6.33	47.38	3.81	6.60	49.35	3.18	6.60	47.38	0.00	0.0000	0.0000	0.5406	99.30	133.18	151.01	189.26	310.91	1059.52	947.89	241.87	479.49	715.40	847.65	858.84	183.80	
1	6.00	1.00	0.18	0.00	3.18	6.60	47.38	3.81	6.60	49.35	3.24	6.93	49.35	0.00	0.0000	0.0000	0.6570	70.04	135.89	103.55	122.36	831.95	1087.98	495.74	324.03	522.63	685.64	540.14	874.72	179.08	
1	6.00	1.00	0.23	0.00	3.81	6.60	49.35	3.97	6.88	51.33	3.24	6.93	49.35	0.00	0.0000	0.0000	0.6606	81.26	170.02	205.97	226.80	332.91	1029.51	737.78	262.12	407.80	802.28	874.40	888.55	221.82	
1	6.00	1.00	0.25	0.00	3.24	6.93	49.35	3.97	6.88	51.33	3.38	7.22	51.33	0.00	0.0000	0.0000	0.6830	89.84	160.25	209.20	176.58	750.12	1016.27	668.67	273.95	538.68	874.13	899.81	920.45	133.35	
1	6.00	1.00	0.30	0.00	3.97	6.88	51.33	4.13	7.16	53.30	3.38	7.22	51.33	0.00	0.0000	0.0000	0.6797	94.79	182.21	195.20	236.58	404.57	1111.94	728.93	245.18	609.38	828.21	827.47	870.25	150.29	
1	6.00	1.00	0.32	0.00	3.38	7.22	51.33	4.13	7.16	53.30	3.54	7.50	53.30	0.00	0.0000	0.0000	0.6797	112.84	190.68	220.22	231.20	880.52	1144.23	836.87	280.95	409.27	799.57	1037.37	949.95	150.53	
1	6.00	1.00	0.36	0.00	4.13	7.16	53.30	4.29	7.44	55.28	3.54	7.50	53.30	0.00	0.0000	0.0000	0.6830	98.81	156.01	254.00	197.96	423.03	1191.13	671.64	356.85	535.15	878.23	834.33	898.89	237.43	
1	6.00	1.00	0.39	0.00	3.54	7.50	53.30	4.29	7.44	55.28	3.71	7.77	55.28	0.00	0.0000	0.0000	0.6691	112.33	180.77	213.52	289.45	976.63	1166.22	754.27	387.30	494.08	913.43	1099.44	916.39	172.36	
1	6.00	1.00	0.43	0.00	4.29	7.44	55.28	4.45	7.71	57.25	3.71	7.77	55.28	0.00	0.0000	0.0000	0.6656	106.79	199.04	306.65	280.02	532.65	1110.52	848.75	400.95	612.67	879.28	732.20	921.28	187.39	
1	6.00	1.00	0.46	0.00	3.71	7.77	55.28	4.45	7.71	57.25	3.88	8.05	57.25	0.00	0.0000	0.0000	0.6627	111.92	243.36	313.11	292.25	1171.13	1235.69	800.20	416.10	599.96	899.62	1034.25	993.24	145.82	
1	6.00	1.00	0.50	0.00	4.45	7.71	57.25	4.61	7.99	59.22	3.88	8.05	57.25	0.00	0.0000	0.0000	0.6624	161.06	252.16	313.24	325.48	671.86	1116.25	867.20	426.13	544.82	926.98	899.67	919.74	148.19	
1	6.00	1.00	0.52	0.00	3.88	8.05	57.25	4.61	7.99	59.22	4.06	8.31	59.22	0.00	0.0000	0.0000	0.6347	125.66	285.85	364.43	333.92	1282.42	1179.45	823.68	388.20	643.37	948.90	855.08	999.08	206.77	
1	6.00	1.00	0.57	0.00	4.61	7.99	59.22	4.77	8.27	61.20	4.06	8.31	59.22	0.00	0.0000	0.0000	0.6383	187.27	423.29	309.13	337.81	789.50	1164.59	767.75	540.77	643.55	1047.37	1142.15	951.82	247.46	
1	6.00	1.00	0.59	0.00	4.06	8.31	59.22	4.77	8.27	61.20	4.26	8.57	61.20	0.00	0.0000	0.0000	0.5936	191.29	272.12	424.04	430.92	1514.00	1122.76	935.98	546.95	732.59	1062.51	1149.80	1048.92	301.92	
1	6.00	1.00	0.64	0.00	4.77	8.27	61.20	4.93	8.55	63.17	4.26	8.57	61.20	0.00	0.0000	0.0000	0.5906	205.79	642.97	460.81	451.72	1143.26	1269.67	826.68	562.85	715.76	1036.41	1244.03	768.70	339.77	
1	6.00	1.00	0.66	0.00	4.26	8.57	61.20	4.93	8.55	63.17	4.48	8.81	63.17	0.00	0.0000	0.0000	0.5185	204.75	393.28	360.82	458.09	1497.92	1382.02	974.90	482.64	838.69	1142.85	1200.78	998.54	315.51	
1	6.00	1.00	0.71	0.00	4.93	8.55	63.17	5.09	8.82	65.15	4.48	8.81	63.17	0.00	0.0000	0.0000	0.5209	219.34	809.65	450.57	413.89	1529.66	1348.91	1144.46	559.54	783.49	1033.13	1321.43	809.72	346.45	
1	6.00	1.00	0.73	0.00	4.48	8.81	63.17	5.09	8.82	65.15	4.71	9.05	65.15	0.00	0.0000	0.0000	0.4456	259.02	673.08	488.57	475.66	1654.90	1404.62	932.20	754.61	1012.62	973.68	1383.51	981.74	383.88	
